t,y,theory_density,kde_density
0.2,0.6,1.2105295948542656,1.2104636748164888
0.2,0.605,1.215856024002971,1.2175757698980259
0.2,0.61,1.2208985372914498,1.2243287691276583
0.2,0.615,1.2256557936408201,1.2307234460015135
0.2,0.62,1.2301266216651077,1.236762533276519
0.2,0.625,1.234310019370738,1.242450824871637
0.2,0.63,1.2382051537306866,1.247795146678327
0.2,0.635,1.2418113601341383,1.2528041972389863
0.2,0.64,1.24512814171262,1.2574882650924841
0.2,0.645,1.2481551685436938,1.261858835282469
0.2,0.65,1.250892276733412,1.2659281033478615
0.2,0.655,1.2533394673788483,1.2697084210093512
0.2,0.66,1.2554969054121323,1.2732117033022292
0.2,0.665,1.2573649183275424,1.2764488313529783
0.2,0.67,1.2589439947933,1.2794290874742031
0.2,0.675,1.2602347831498277,1.282159658955051
0.2,0.68,1.2612380897963427,1.284645243336798
0.2,0.685,1.2619548774677642,1.2868877810412995
0.2,0.6900000000000001,1.262386263403995,1.2888863314758687
0.2,0.6950000000000001,1.2625335174137566,1.290637097206538
0.2,0.7000000000000001,1.26239805983526,1.2921335888985765
0.2,0.705,1.2619814593960517,1.2933669130412484
0.2,0.71,1.2612854309745136,1.294326156454088
0.2,0.715,1.2603118332655423,1.294998837264663
0.2,0.72,1.259062666353043,1.2953713918995098
0.2,0.725,1.2575400691919463,1.2954296713775404
0.2,0.73,1.2557463170025245,1.295159426890606
0.2,0.735,1.2536838185798915,1.2945467728257642
0.2,0.74,1.2513551135215875,1.2935786232787798
0.2,0.745,1.2487628693762731,1.292243104025497
0.2,0.75,1.2459098787165859,1.29052994451618
0.2,0.755,1.2427990561392825,1.2884308530206692
0.2,0.76,1.239433435195848,1.2859398726502043
0.2,0.765,1.2358161652568038,1.2830537075009052
0.2,0.77,1.23195050831299,1.2797719981909828
0.2,0.775,1.2278398357171563,1.276097516654816
0.2,0.78,1.2234876248692093,1.272036243406633
0.2,0.785,1.2188974558485317,1.2675972885704332
0.2,0.79,1.2140730079967972,1.2627926222024897
0.2,0.795,1.2090180564547395,1.2576365903849436
0.2,0.8,1.2037364686563636,1.2521452108305755
0.2,0.805,1.1982322007840978,1.246335263890935
0.2,0.81,1.1925092941884026,1.24022321960803
