path,time,value
3,2.48,0.9811585105689917
3,2.49,1.066032298394809
3,2.5,1.058687059518447
3,2.51,1.1938572862602084
3,2.52,1.090636679940149
3,2.53,1.1440122975822125
3,2.54,1.0047130899348349
3,2.55,0.8899543911983578
3,2.56,0.8636922670053955
3,2.57,0.9344643996840872
3,2.58,1.1768259584974472
3,2.59,1.1123518943390986
3,2.6,1.0071490287758484
3,2.61,0.9672542831170288
3,2.62,0.9524834998816901
3,2.63,0.9170324244186253
3,2.64,0.8451026646661767
3,2.65,0.8775676006851062
3,2.66,0.9398601238822091
3,2.67,1.0357432149649977
3,2.68,0.985510536726097
3,2.69,1.027321604676537
3,2.7,1.0250064556062854
3,2.71,1.1652273134737938
3,2.72,1.104695733280395
3,2.73,1.041844564235233
3,2.74,1.116108806760825
3,2.75,1.154677100795908
3,2.76,1.3231878454568198
3,2.77,1.2612336164837985
3,2.78,1.3107240898191335
3,2.79,1.444271023277217
3,2.8,1.3889741010764127
3,2.81,1.5139954842147427
3,2.82,1.5877568441510879
3,2.83,1.6420603658033257
3,2.84,1.7060734592579778
3,2.85,1.7648679788689825
3,2.86,1.7331724568322002
3,2.87,1.7113931361220278
3,2.88,1.6793617665862648
3,2.89,1.6292426400466842
3,2.9,1.7375168984254805
3,2.91,1.8079464305551034
3,2.92,1.7195183139679426
3,2.93,1.6512035150253939
3,2.94,1.5865673793754282
3,2.95,1.7713189659331035
3,2.96,1.6530163228767343
3,2.97,1.707804313651046
3,2.98,1.8642173274290088
3,2.99,1.864520658338468
3,3.0,2.0
4,0.0,0.5
4,0.01,0.572851444778665
4,0.02,0.7017190781508165
4,0.03,0.6933801112409425
4,0.04,0.7869290058322238
4,0.05,0.6272827796726056
4,0.06,0.7410327090482759
4,0.07,0.9216003033936155
4,0.08,0.9971569899499672
4,0.09,1.0032047134003286
4,0.1,1.1836654753130222
4,0.11,1.2454687495623649
4,0.12,1.16914808947286
4,0.13,1.166895730080943
4,0.14,1.3780533159457122
4,0.15,1.3661829882552567
4,0.16,1.3963277867266455
4,0.17,1.4705540764965042
4,0.18,1.6422391798133393
4,0.19,1.6989761688537612
4,0.2,1.6436057049800643
4,0.21,1.593352165612448
4,0.22,1.6686763256103008
4,0.23,1.5673499255526178
4,0.24,1.3921094445087276
4,0.25,1.2938749009989463
4,0.26,1.3984751001330675
4,0.27,1.2553125859875949
4,0.28,1.2495534932839099
4,0.29,1.144429884748255
4,0.3,1.1794504060632849
4,0.31,1.1216228815628653
