t,y,theory_density,kde_density
2.8,0.585,0.05478869044454338,0.05684879321744712
2.8,0.59,0.056894711870711524,0.05843469566855111
2.8,0.595,0.05906785339962524,0.06004477327872142
2.8,0.6,0.061309705650255716,0.06168411188011553
2.8,0.605,0.06362187578559356,0.06335877942931262
2.8,0.61,0.06600598681426012,0.0650760029237894
2.8,0.615,0.0684636768492718,0.06684427039157571
2.8,0.62,0.07099659832316789,0.06867332706177183
2.8,0.625,0.07360641715873233,0.07057404124054839
2.8,0.63,0.07629481189458925,0.07255812606156521
2.8,0.635,0.07906347276496384,0.0746377177692151
2.8,0.64,0.08191410073294174,0.07682482845790854
2.8,0.645,0.08484840647660727,0.07913070950468566
2.8,0.65,0.08786810932745721,0.08156517907011217
2.8,0.655,0.09097493616054905,0.08413598054383098
2.8,0.66,0.0941706202358757,0.08684824631900782
2.8,0.665,0.09745689999050085,0.08970414089629407
2.8,0.67,0.10083551778105285,0.09270274792706013
2.8,0.675,0.10430821857620234,0.09584024731334106
2.8,0.68,0.10787674859882586,0.09911040193603679
2.8,0.685,0.11154285391759991,0.10250534115617689
2.8,0.6900000000000001,0.1153082789878227,0.10601659306779337
2.8,0.6950000000000001,0.11917476514133746,0.10963628340373766
2.8,0.7000000000000001,0.1231440490254833,0.11335839014208147
2.8,0.705,0.12721786099105517,0.11717992322290065
2.8,0.71,0.1313979234293556,0.12110189173706516
2.8,0.715,0.13568594905844109,0.12512992878464899
2.8,0.72,0.1400836391587861,0.12927446773834617
2.8,0.725,0.14459268175863252,0.1335504019452354
2.8,0.73,0.14921474976937452,0.13797621014281045
2.8,0.735,0.1539514990714203,0.14257258746064633
2.8,0.74,0.15880456655103192,0.14736068079936498
2.8,0.745,0.16377556808875104,0.15236008074084503
2.8,0.75,0.1688660965000809,0.15758676299673058
2.8,0.755,0.17407771942920494,0.16305119463571452
2.8,0.76,0.17941197719658436,0.16875681958889602
2.8,0.765,0.1848703806013986,0.1746991123927176
2.8,0.77,0.19045440867985794,0.18086533999277585
2.8,0.775,0.19616550642053227,0.1872351030261661
2.8,0.78,0.2020050824379206,0.19378164742166593
2.8,0.785,0.20797450660559166,0.2004738534783804
2.8,0.79,0.21407510765032417,0.20727873271614466
2.8,0.795,0.22030817070877282,0.21416420217019125
2.8,0.8,0.22667493484828904,0.22110186909462767
2.8,0.805,0.2331765905536214,0.22806955107906235
2.8,0.81,0.23981427718133538,0.2350532787086358
2.8,0.8150000000000001,0.24658908038388558,0.24204857778339148
2.8,0.8200000000000001,0.25350202950537903,0.2490609001104107
2.8,0.8250000000000001,0.26055409495117526,0.2561051578025479
2.8,0.8300000000000001,0.2677461855335762,0.2632044062140633
2.8,0.835,0.2750791457959559,0.27038780522072275
2.8,0.84,0.28255375331779436,0.2776880585289004
2.8,0.845,0.2901707160031706,0.28513857897772976
2.8,0.85,0.29793066935539575,0.2927706498461543
2.8,0.855,0.3058341737405462,0.30061084636802865
2.8,0.86,0.31388171164278184,0.30867894929716966
2.8,0.865,0.322073684914415,0.31698652741632355
2.8,0.87,0.3304104120238158,0.32553629448221455
2.8,0.875,0.3388921253043282,0.3343222658847215
2.8,0.88,0.34751896820746897,0.34333065965881193
2.8,0.885,0.35629099256378133,0.35254141374549647
2.8,0.89,0.36520815585480565,0.3619301340059899
2.8,0.895,0.37427031849972775,0.3714702512949583
2.8,0.9,0.3834772411603447,0.38113515451265306
2.8,0.905,0.39282858206808574,0.3909000809501478
2.8,0.91,0.4023238943768938,0.40074358355981116
2.8,0.915,0.41196262354587987,0.4106484524617532
2.8,0.92,0.4217441047557111,0.42060203820260106
2.8,0.925,0.43166756036278836,0.4305959986375718
2.8,0.93,0.44173209739532354,0.4406255608526515
2.8,0.935,0.45193670509551315,0.4506884458359689
2.8,0.9400000000000001,0.4622802525120423,0.46078363980631637
2.8,0.9450000000000001,0.4727614861472333,0.4709102079132068
2.8,0.9500000000000001,0.4833790276631833,0.4810663323129118
2.8,0.9550000000000001,0.4941313716513116,0.4912487196647363
2.8,0.96,0.5050168834697523,0.5014524682711871
2.8,0.965,0.5160337971530801,0.5116714201777152
2.8,0.97,0.5271802133988912,0.5218989575842621
2.8,0.975,0.5384540976357757,0.5321291448481249
2.8,0.98,0.5498532781772537,0.542358074683425
2.8,0.985,0.561375444466247,0.5525852548307901
2.8,0.99,0.5730181454146748,0.5628148711644851
2.8,0.995,0.5847787878427576,0.5730567832109998
2.8,1.0,0.5966546350226192,0.5833271437258829
2.8,1.0050000000000001,0.6086428053307484,0.5936485786996235
2.8,1.01,0.6207402710138704,0.6040499106436255
2.8,1.0150000000000001,0.6329438570727586,0.6145654496119091
2.8,1.02,0.6452502402684658,0.6252339083105674
2.8,1.025,0.6576559482554339,0.6360970174946292
2.8,1.03,0.6701573588458716,0.647197925933763
2.8,1.035,0.682750699409739,0.658579468013586
2.8,1.04,0.6954320464146283,0.6702823753119974
2.8,1.045,0.7081973251097295,0.6823435002635504
2.8,1.05,0.7210423093580113,0.6947941135119922
2.8,1.055,0.7339626216206414,0.7076583334295254
2.8,1.06,0.7469537330975907,0.7209517464136151
2.8,1.065,0.7600109640282391,0.7346802782225778
2.8,1.07,0.7731294841557059,0.748839377067709
2.8,1.075,0.7863043133584837,0.7634135656054913
2.8,1.08,0.7995303224528494,0.778376409248533
2.8,1.085,0.8128022341693547,0.7936909315566254
2.8,1.09,0.8261146243065846,0.8093104846876551
2.8,1.095,0.8394619230651795,0.8251800562140655
2.8,1.1,0.8528384165649868,0.84123796619009
2.8,1.105,0.866238248548001,0.8574178835320841
2.8,1.11,0.8796554222695993,0.8736510713724164
2.8,1.115,0.893083802580367,0.8898687588193418
2.8,1.12,0.9065171182006228,0.9060045319292582
2.8,1.125,0.9199489641895392,0.9219966388637504
2.8,1.1300000000000001,0.9333728046105517,0.9377901114809175
2.8,1.135,0.9467819753945037,0.9533386159977523
2.8,1.1400000000000001,0.9601696874017903,0.9686059570945825
2.8,1.145,0.9735290296844666,0.9835671718374889
2.8,1.1500000000000001,0.9868529729491069,0.9982091618857125
2.8,1.155,1.0001343732208987,1.0125308252829301
2.8,1.16,1.0133659757092328,1.0265426638925697
2.8,1.165,1.02654041887477,1.0402658604917023
2.8,1.17,1.0396502386977007,1.0537308415200568
2.8,1.175,1.0526878731466478,1.0669753674749118
2.8,1.18,1.0656456668473575,1.0800422218428531
2.8,1.185,1.078515875950076,1.0929765990677605
2.8,1.19,1.0912906731941723,1.105823319324303
2.8,1.195,1.1039621531683277,1.118624019343961
2.8,1.2,1.1165223377642526,1.1314144809197357
2.8,1.205,1.128963181821649,1.1442222594018607
2.8,1.21,1.1412765789617763,1.1570647620753853
2.8,1.215,1.1534543676067224,1.1699479008406435
2.8,1.22,1.1654883371811182,1.1828654067023354
2.8,1.225,1.17737023449277,1.1957988482041744
2.8,1.23,1.1890917702883266,1.20871834615707
2.8,1.235,1.2006446259798216,1.221583927400368
2.8,1.24,1.21202046053758,1.2343474155455676
2.8,1.245,1.2232109175446924,1.2469547208471345
2.8,1.25,1.2342076324079125,1.2593483677849642
2.8,1.2550000000000001,1.2450022397195717,1.2714700896597155
2.8,1.26,1.2555863807647083,1.2832633250965344
2.8,1.2650000000000001,1.265951711167398,1.294675470930577
2.8,1.27,1.2760899086698716,1.3056597771725018
2.8,1.2750000000000001,1.2859926810377766,1.3161768090300252
2.8,1.28,1.2956517740845688,1.326195443756769
2.8,1.285,1.305058979807794,1.3356934113861674
2.8,1.29,1.3142061446296638,1.3446574232368318
2.8,1.295,1.3230851777340795,1.3530829562376363
2.8,1.3,1.331688059491976,1.3609737718045647
2.8,1.305,1.3400068499665612,1.3683412443720873
2.8,1.31,1.348033697489786,1.3752035582232551
2.8,1.315,1.3557608473010925,1.3815848057933815
2.8,1.32,1.3631806502392785,1.3875139918867168
2.8,1.325,1.370285571478009,1.393023923084103
2.8,1.33,1.3770681992953524,1.3981499467997713
2.8,1.335,1.3835212538674222,1.4029285053185598
2.8,1.34,1.3896375960760439,1.407395489387811
2.8,1.345,1.3954102363201328,1.4115844126321409
2.8,1.35,1.4008323433203065,1.415524477360544
2.8,1.355,1.4058972529060445,1.4192386558825756
2.8,1.36,1.41059847677458,1.4227419585305578
2.8,1.365,1.4149297112105166,1.4260400889277223
2.8,1.37,1.4188848457550616,1.42912868895428
2.8,1.375,1.4224579718136143,1.431993344329339
2.8,1.3800000000000001,1.4256433911903468,1.4346104560526904
2.8,1.385,1.4284356245383316,1.4369489885827667
2.8,1.3900000000000001,1.4308294197136648,1.4389729939052478
2.8,1.395,1.4328197600219919,1.4406446974323404
2.8,1.4000000000000001,1.4344018723457819,1.4419278350061473
2.8,1.405,1.4355712351406664,1.442790867435781
2.8,1.41,1.4363235862891461,1.4432096834060129
2.8,1.415,1.4366549307999732,1.4431694402116912
2.8,1.42,1.4365615483415155,1.4426652833772275
2.8,1.425,1.4360400005974792,1.4417018210262869
2.8,1.43,1.4350871384333903,1.4402913895687306
2.8,1.435,1.4337001088623194,1.4384513114379336
2.8,1.44,1.4318763617984325,1.4362004890585929
2.8,1.445,1.4296136565870394,1.4335557798473957
2.8,1.45,1.426910068299952,1.4305286384504676
2.8,1.455,1.423763993785116,1.4271224867415921
2.8,1.46,1.4201741574596167,1.423331181524633
2.8,1.465,1.4161396168353781,1.4191388065220547
2.8,1.47,1.4116597677670422,1.41452083941601
2.8,1.475,1.4067343494117484,1.4094465618704277
2.8,1.48,1.4013634488907916,1.40388241714963
2.8,1.485,1.3955475056433384,1.3977958996259499
2.8,1.49,1.3892873154627197,1.39115949979523
2.8,1.495,1.3825840342060567,1.3839542346588185
2.8,1.5,1.375439181168327,1.3761723633143734
2.8,1.5050000000000001,1.3678546421122697,1.367819008447677
2.8,1.51,1.3598326719459042,1.3589125558699908
2.8,1.5150000000000001,1.3513758970397636,1.3494838621762382
2.8,1.52,1.342487317176374,1.3395744411200898
2.8,1.5250000000000001,1.3331703071248273,1.3292339026748048
2.8,1.53,1.3234286178337895,1.3185169724723063
2.8,1.5350000000000001,1.3132663772366484,1.3074804198149406
2.8,1.54,1.3026880906629634,1.2961801751806363
2.8,1.545,1.2916986408508508,1.2846688360588285
2.8,1.55,1.2803032875553815,1.2729936608360306
2.8,1.555,1.2685076667485515,1.261195053478766
2.8,1.56,1.2563177894068993,1.2493054641056294
2.8,1.565,1.2437400398833194,1.2373485845016459
2.8,1.57,1.2307811738601624,1.2253387088409193
2.8,1.575,1.2174483158812217,1.2132801567887954
2.8,1.58,1.2037489564607478,1.2011667107465616
2.8,1.585,1.1896909487681904,1.188981088615438
2.8,1.59,1.1752825048878928,1.1766945432011353
2.8,1.595,1.1605321916535514,1.1642667347655888
2.8,1.6,1.1454489260578107,1.1516460525454615
2.8,1.605,1.1300419702379336,1.138770557138899
2.8,1.61,1.1143209260390687,1.125569676874472
2.8,1.615,1.0982957291572295,1.1119667215852165
2.8,1.62,1.08197664286465,1.097882185451229
2.8,1.625,1.065374251320837,1.0832377090740057
2.8,1.6300000000000001,1.0484994524731437,1.0679604737268475
2.8,1.635,1.0313634505513485,1.051987721552071
2.8,1.6400000000000001,1.0139777481612804,1.0352710460017358
2.8,1.645,0.99635413798312,1.0177800850437373
2.8,1.6500000000000001,0.9785046940806037,0.9995052788835679
2.8,1.655,0.9604417628279267,0.9804594223450617
2.8,1.6600000000000001,0.942177953461727,0.9606778428333341
2.8,1.665,0.9237261282661067,0.9402171570738254
2.8,1.67,0.9050993923991929,0.9191526899056788
2.8,1.675,0.8863110833703384,0.8975747615387127
2.8,1.68,0.8673747601775672,0.8755841518432717
2.8,1.685,0.8483041921154348,0.8532871199130913
2.8,1.69,0.8291133472640261,0.8307903867450417
2.8,1.695,0.809816380670271,0.8081964757135515
2.8,1.7,0.7904276222333313,0.7855997520625945
2.8,1.705,0.7709615643062775,0.7630834161848677
2.8,1.71,0.7514328490267429,0.7407175971108795
2.8,1.715,0.7318562553897361,0.7185585758090276
2.8,1.72,0.7122466860762311,0.6966490565516841
2.8,1.725,0.6926191540515692,0.6750193113831273
2.8,1.73,0.6729887689481779,0.6536889573715339
2.8,1.735,0.6533707232474277,0.6326690944899702
2.8,1.74,0.633780278275919,0.6119645346429717
2.8,1.745,0.6142327500317756,0.5915758859705497
2.8,1.75,0.5947434948569126,0.5715013137516187
2.8,1.7550000000000001,0.5753278949715221,0.5517378700854211
2.8,1.76,0.5560013438873729,0.5322823581919354
2.8,1.7650000000000001,0.536779231716714,0.513131763464824
2.8,1.77,0.5176769303939299,0.4942833342895587
2.8,1.7750000000000001,0.49870977882720074,0.4757344262139636
2.8,1.78,0.479893067997746,0.4574822320474611
2.8,1.7850000000000001,0.46124202602430414,0.43952351003477713
2.8,1.79,0.4427718032107386,0.4218543972965139
2.8,1.795,0.42449745709473075,0.4044703627554056
2.8,1.8,0.4064339375156556,0.3873663195799073
2.8,1.805,0.38859607171980837,0.37053688764613446
2.8,1.81,0.37099854952118516,0.35397677563163976
2.8,1.815,0.35365590853607176,0.3376812417175585
2.8,1.82,0.33658251950966356,0.3216465907408124
2.8,1.825,0.31979257175294123,0.305870671402759
2.8,1.83,0.30330005870792953,0.29035334618921643
2.8,1.835,0.2871187636594449,0.27509691534091374
2.8,1.84,0.27126224561124623,0.2601064817452398
2.8,1.845,0.25574382534444967,0.24539024468666018
2.8,1.85,0.24057657167583735,0.23095970736555452
2.8,1.855,0.22577328793354529,0.21682977780997295
2.8,1.86,0.21134649866736285,0.20301873798809847
2.8,1.865,0.1973084366106682,0.18954805442115885
2.8,1.87,0.1836710299107121,0.17644200756737982
2.8,1.875,0.1704458896437204,0.16372712759858735
2.8,1.8800000000000001,0.15764429763089996,0.15143144027248648
2.8,1.885,0.14527719457115748,0.13958354631277034
2.8,1.8900000000000001,0.1333551685059045,0.1282115779258872
2.8,1.895,0.12188844363098027,0.11734209333713465
2.8,1.9000000000000001,0.11088686947027247,0.10699898142974751
2.8,1.905,0.10035991042519538,0.09720245164115791
2.8,1.9100000000000001,0.09031663571370872,0.08796817854020937
2.8,1.915,0.0807657097120919,0.07930665680188452
2.8,1.92,0.0717153827121631,0.07122280271133231
2.8,1.925,0.06317348210613416,0.06371581578538896
2.8,1.93,0.0551474040107247,0.05677929175817724
2.8,1.935,0.04764410534160486,0.05040155887227703
2.8,1.94,0.040670096348670054,0.044566195211697794
2.8,1.945,0.0342314336220259,0.039252676752308015
2.8,1.95,0.028333713577980407,0.034437103889899644
2.8,1.955,0.022982066433689472,0.03009295755998383
2.8,1.96,0.01818115067847709,0.026191843234393847
2.8,1.965,0.013935148049187418,0.022704190388135842
2.8,1.97,0.010247759016269984,0.01959988489087829
2.8,1.975,0.007122198786613132,0.016848820937289448
2.8,1.98,0.004561193828468405,0.014421366788436656
2.8,1.985,0.0025669789230994963,0.012288744412941945
2.8,1.99,0.00114129474710212,0.010423327131836895
2.8,1.995,0.0002853859886230793,0.008798861873505627
2.8,2.0,0.0,0.00739062402947271
