panel,t,x,a,y,theory_density,kde_density
1,1.0,0.5,1.8,1.3374,0.6188708412600188,0.6530275205276
1,1.0,0.5,1.8,1.3392,0.6169692942492304,0.6508643858472914
1,1.0,0.5,1.8,1.341,0.6150620019203561,0.6486678843754421
1,1.0,0.5,1.8,1.3428,0.61314898317074,0.6464383769133275
1,1.0,0.5,1.8,1.3446,0.6112302569406719,0.6441762678836529
1,1.0,0.5,1.8,1.3464,0.6093058422131952,0.6418820053740495
1,1.0,0.5,1.8,1.3482,0.6073757580139214,0.6395560810855089
1,1.0,0.5,1.8,1.3499999999999999,0.6054400234108394,0.6371990301815819
1,1.0,0.5,1.8,1.3518,0.6034986575141262,0.6348114310341992
1,1.0,0.5,1.8,1.3536,0.6015516794759591,0.6323939048624468
1,1.0,0.5,1.8,1.3554,0.5995991084903275,0.6299471152605182
1,1.0,0.5,1.8,1.3572,0.5976409637928418,0.6274717676118065
1,1.0,0.5,1.8,1.359,0.5956772646605485,0.6249686083860339
1,1.0,0.5,1.8,1.3608,0.5937080304117396,0.6224384243169752
1,1.0,0.5,1.8,1.3626,0.5917332804057661,0.619882041458583
1,1.0,0.5,1.8,1.3644,0.5897530340428475,0.6173003241178789
1,1.0,0.5,1.8,1.3661999999999999,0.5877673107638876,0.6146941736634082
1,1.0,0.5,1.8,1.3679999999999999,0.5857761300502817,0.6120645272085936
1,1.0,0.5,1.8,1.3698,0.583779511423736,0.6094123561699106
1,1.0,0.5,1.8,1.3716,0.5817774744460726,0.6067386647003259
1,1.0,0.5,1.8,1.3734,0.5797700387190481,0.6040444879991417
1,1.0,0.5,1.8,1.3752,0.5777572238841632,0.6013308904999707
1,1.0,0.5,1.8,1.377,0.5757390496224764,0.5985989639392203
1,1.0,0.5,1.8,1.3788,0.5737155356544178,0.5958498253081363
1,1.0,0.5,1.8,1.3806,0.571686701739602,0.5930846146922277
1,1.0,0.5,1.8,1.3824,0.5696525676766397,0.5903044930023628
1,1.0,0.5,1.8,1.3841999999999999,0.567613153302955,0.5875106396028242
1,1.0,0.5,1.8,1.386,0.5655684784945957,0.5847042498419945
1,1.0,0.5,1.8,1.3878,0.5635185631660491,0.5818865324921829
1,1.0,0.5,1.8,1.3896,0.5614634272700549,0.5790587071057895
1,1.0,0.5,1.8,1.3914,0.5594030907974195,0.5762220012954915
1,1.0,0.5,1.8,1.3932,0.5573375737768312,0.5733776479468861
1,1.0,0.5,1.8,1.395,0.5552668962746736,0.5705268823725551
1,1.0,0.5,1.8,1.3968,0.553191078394841,0.5676709394170413
1,1.0,0.5,1.8,1.3986,0.5511101402785531,0.564811050522767
1,1.0,0.5,1.8,1.4003999999999999,0.549024102104169,0.5619484407673401
1,1.0,0.5,1.8,1.4022,0.5469329840870024,0.5590843258831456
1,1.0,0.5,1.8,1.404,0.544836806479139,0.5562199092703826
1,1.0,0.5,1.8,1.4058,0.54273558956925,0.5533563790151397
1,1.0,0.5,1.8,1.4076,0.540629353682407,0.5504949049241455
1,1.0,0.5,1.8,1.4094,0.5385181191799002,0.5476366355881547
1,1.0,0.5,1.8,1.4112,0.5364019064590524,0.5447826954858822
1,1.0,0.5,1.8,1.413,0.5342807359530352,0.5419341821405376
1,1.0,0.5,1.8,1.4148,0.5321546281306855,0.5390921633408754
1,1.0,0.5,1.8,1.4165999999999999,0.5300236034963238,0.5362576744385588
1,1.0,0.5,1.8,1.4183999999999999,0.5278876825895675,0.5334317157334814
1,1.0,0.5,1.8,1.4202,0.52574688598515,0.5306152499583665
1,1.0,0.5,1.8,1.422,0.5236012342927368,0.5278091998736556
1,1.0,0.5,1.8,1.4238,0.5214507481567436,0.5250144459832298
1,1.0,0.5,1.8,1.4256,0.5192954482561509,0.5222318243810761
1,1.0,0.5,1.8,1.4274,0.5171353553043254,0.5194621247384469
1,1.0,0.5,1.8,1.4292,0.5149704900488351,0.5167060884404104
1,1.0,0.5,1.8,1.431,0.5128008732712669,0.513964406880038
1,1.0,0.5,1.8,1.4327999999999999,0.5106265257870468,0.5112377199177857
1,1.0,0.5,1.8,1.4345999999999999,0.5084474684452551,0.5085266145127516
1,1.0,0.5,1.8,1.4364,0.5062637221284484,0.5058316235317956
1,1.0,0.5,1.8,1.4382,0.5040753077524738,0.5031532247415006
1,1.0,0.5,1.8,1.44,0.5018822462662915,0.5004918399871932
1,1.0,0.5,1.8,1.4418,0.4996845586517926,0.49784783456223497
1,1.0,0.5,1.8,1.4436,0.4974822659236166,0.4952215167698519
1,1.0,0.5,1.8,1.4454,0.4952753891289729,0.49261313767889253
1,1.0,0.5,1.8,1.4472,0.49306394934745956,0.4900228910738272
1,1.0,0.5,1.8,1.449,0.49084796769088107,0.4874509135983998
1,1.0,0.5,1.8,1.4507999999999999,0.488627465303072,0.48489728509142815
1,1.0,0.5,1.8,1.4526,0.4864024633597133,0.48236202911215226
1,1.0,0.5,1.8,1.4544,0.4841729830681556,0.4798451136517948
1,1.0,0.5,1.8,1.4562,0.4819390456672367,0.47734645202693576
1,1.0,0.5,1.8,1.458,0.479700672427105,0.4748659039495359
1,1.0,0.5,1.8,1.4598,0.47745788464903904,0.4724032767675404
1,1.0,0.5,1.8,1.4616,0.47521070366526674,0.46995832686929057
1,1.0,0.5,1.8,1.4634,0.4729591508387902,0.46753076124412646
1,1.0,0.5,1.8,1.4652,0.4707032475632048,0.4651202391909636
1,1.0,0.5,1.8,1.4669999999999999,0.4684430152625206,0.46272637416596546
1,1.0,0.5,1.8,1.4687999999999999,0.46617847539098467,0.4603487357598448
1,1.0,0.5,1.8,1.4706,0.463909649432904,0.4579868517948759
1,1.0,0.5,1.8,1.4724,0.46163655890246613,0.4556402105311951
1,1.0,0.5,1.8,1.4742,0.4593592253435615,0.4533082629716516
1,1.0,0.5,1.8,1.476,0.45707767032960755,0.4509904252541605
1,1.0,0.5,1.8,1.4778,0.4547919154633706,0.44868608112027
1,1.0,0.5,1.8,1.4796,0.45250198237678746,0.44639458444850455
1,1.0,0.5,1.8,1.4814,0.45020789273079087,0.4441152618409867
1,1.0,0.5,1.8,1.4831999999999999,0.4479096682151325,0.4418474152517799
1,1.0,0.5,1.8,1.4849999999999999,0.44560733054820334,0.4395903246455073
1,1.0,0.5,1.8,1.4868,0.44330090147686124,0.43734325067489
1,1.0,0.5,1.8,1.4886,0.44099040277625373,0.43510543736604884
1,1.0,0.5,1.8,1.4904,0.4386758562496417,0.43287611480064253
1,1.0,0.5,1.8,1.4922,0.43635728372822274,0.4306545017842987
1,1.0,0.5,1.8,1.494,0.4340347070709582,0.42843980849104596
1,1.0,0.5,1.8,1.4958,0.43170814816439546,0.42623123907399296
1,1.0,0.5,1.8,1.4976,0.42937762892249376,0.42402799423285004
1,1.0,0.5,1.8,1.4994,0.4270431712864497,0.42182927372949264
1,1.0,0.5,1.8,1.5011999999999999,0.4247047972245227,0.41963427884324733
1,1.0,0.5,1.8,1.503,0.422362528731859,0.4174422147581496
1,1.0,0.5,1.8,1.5048,0.4200163878303187,0.41525229287509413
1,1.0,0.5,1.8,1.5066,0.41766639656830085,0.4130637330423109
1,1.0,0.5,1.8,1.5084,0.4153125770205714,0.41087576569834566
1,1.0,0.5,1.8,1.5102,0.41295495128808635,0.40868763392228497
1,1.0,0.5,1.8,1.512,0.41059354149782135,0.4064985953866731
1,1.0,0.5,1.8,1.5138,0.4082283698025964,0.40430792420920925
1,1.0,0.5,1.8,1.5156,0.405859458380903,0.402114912699921
1,1.0,0.5,1.8,1.5173999999999999,0.40348682943673286,0.39991887300122664
1,1.0,0.5,1.8,1.5191999999999999,0.40111050519940167,0.3977191386188388
1,1.0,0.5,1.8,1.521,0.39873050792338116,0.39551506584212975
1,1.0,0.5,1.8,1.5228,0.3963468598881228,0.39330603505312234
1,1.0,0.5,1.8,1.5246,0.3939595833978881,0.3910914519238438
1,1.0,0.5,1.8,1.5264,0.3915687007815764,0.3888707485023097
1,1.0,0.5,1.8,1.5282,0.38917423439255117,0.3866433841878896
1,1.0,0.5,1.8,1.53,0.3867762066084709,0.3844088465972608
1,1.0,0.5,1.8,1.5318,0.38437463983111686,0.38216665232261465
1,1.0,0.5,1.8,1.5335999999999999,0.38196955648622155,0.3799163475840845
1,1.0,0.5,1.8,1.5353999999999999,0.37956097902329755,0.3776575087788398
1,1.0,0.5,1.8,1.5372,0.3771489299154685,0.3753897429294455
1,1.0,0.5,1.8,1.539,0.37473343165929746,0.37311268803445413
1,1.0,0.5,1.8,1.5408,0.3723145067746145,0.37082601332440196
1,1.0,0.5,1.8,1.5426,0.36989217780435024,0.36852941942652223
1,1.0,0.5,1.8,1.5444,0.36746646731436416,0.3662226384416945
1,1.0,0.5,1.8,1.5462,0.36503739789327366,0.36390543393718894
1,1.0,0.5,1.8,1.548,0.36260499215228653,0.3615776008589035
1,1.0,0.5,1.8,1.5498,0.3601692727250307,0.3592389653667877
1,1.0,0.5,1.8,1.5515999999999999,0.3577302622673846,0.3568893845971534
1,1.0,0.5,1.8,1.5534,0.3552879834573075,0.35452874635554793
1,1.0,0.5,1.8,1.5552,0.3528424589946736,0.3521569687438721
1,1.0,0.5,1.8,1.557,0.35039371160110094,0.34977399972523887
1,1.0,0.5,1.8,1.5588,0.3479417640197827,0.34737981663008793
1,1.0,0.5,1.8,1.5606,0.3454866390153208,0.34497442560689445
1,1.0,0.5,1.8,1.5624,0.3430283593735571,0.3425578610207093
1,1.0,0.5,1.8,1.5642,0.3405669479014036,0.34013018480262286
1,1.0,0.5,1.8,1.566,0.338102427426678,0.3376914857531167
1,1.0,0.5,1.8,1.5677999999999999,0.3356348207979349,0.3352418788021022
1,1.0,0.5,1.8,1.5695999999999999,0.3331641508842971,0.3327815042283157
1,1.0,0.5,1.8,1.5714,0.3306904405752899,0.3303105268405963
1,1.0,0.5,1.8,1.5732,0.32821371278067457,0.3278291351234062
1,1.0,0.5,1.8,1.575,0.3257339904302815,0.3253375403488622
1,1.0,0.5,1.8,1.5768,0.3232512964738408,0.3228359756574097
1,1.0,0.5,1.8,1.5786,0.3207656538808203,0.3203246951091405
1,1.0,0.5,1.8,1.5804,0.31827708564025725,0.31780397270770633
1,1.0,0.5,1.8,1.5822,0.31578561476059097,0.31527410139868406
1,1.0,0.5,1.8,1.5839999999999999,0.3132912642695,0.31273539204416356
1,1.0,0.5,1.8,1.5857999999999999,0.3107940572137336,0.3101881723753443
1,1.0,0.5,1.8,1.5876,0.30829401665894834,0.3076327859248759
1,1.0,0.5,1.8,1.5894,0.3057911656895412,0.3050695909406628
1,1.0,0.5,1.8,1.5912,0.3032855274084862,0.30249895928291803
1,1.0,0.5,1.8,1.593,0.30077712493716846,0.29992127530624535
1,1.0,0.5,1.8,1.5948,0.2982659814152185,0.29733693472864
1,1.0,0.5,1.8,1.5966,0.29575212000034995,0.29474634348932
1,1.0,0.5,1.8,1.5984,0.29323556386819366,0.29214991659743533
1,1.0,0.5,1.8,1.6002,0.29071633621213216,0.28954807697381024
1,1.0,0.5,1.8,1.6019999999999999,0.2881944602431395,0.28694125428797523
1,1.0,0.5,1.8,1.6038,0.2856699591896128,0.2843298837928933
1,1.0,0.5,1.8,1.6056,0.2831428562972127,0.2817144051599532
1,1.0,0.5,1.8,1.6074,0.28061317482869597,0.2790952613169037
1,1.0,0.5,1.8,1.6092,0.2780809380637558,0.2764728972916071
1,1.0,0.5,1.8,1.611,0.27554616929885534,0.2738477590646133
1,1.0,0.5,1.8,1.6128,0.2730088918470665,0.27122029243373486
1,1.0,0.5,1.8,1.6146,0.2704691290379072,0.26859094189393196
1,1.0,0.5,1.8,1.6164,0.2679269042171781,0.26596014953597874
1,1.0,0.5,1.8,1.6181999999999999,0.26538224074679956,0.26332835396748355
1,1.0,0.5,1.8,1.6199999999999999,0.26283516200464996,0.26069598926000487
1,1.0,0.5,1.8,1.6218,0.2602856913844031,0.2580634839260431
1,1.0,0.5,1.8,1.6236,0.2577338522953673,0.2554312599298186
1,1.0,0.5,1.8,1.6254,0.25517966816232146,0.2527997317357946
1,1.0,0.5,1.8,1.6272,0.25262316242535504,0.25016930539890114
1,1.0,0.5,1.8,1.629,0.25006435853970627,0.24754037770051185
1,1.0,0.5,1.8,1.6308,0.2475032799755987,0.24491333533410387
1,1.0,0.5,1.8,1.6326,0.2449399502180835,0.24228855414455258
1,1.0,0.5,1.8,1.6343999999999999,0.24237439276687514,0.23966639842491577
1,1.0,0.5,1.8,1.6361999999999999,0.2398066311361919,0.23704722027442604
1,1.0,0.5,1.8,1.638,0.23723668885459434,0.2344313590212986
1,1.0,0.5,1.8,1.6398,0.23466458946482613,0.23181914071375487
1,1.0,0.5,1.8,1.6416,0.2320903565236524,0.2292108776824593
1,1.0,0.5,1.8,1.6434,0.22951401360169865,0.2266068681773215
1,1.0,0.5,1.8,1.6452,0.22693558428329133,0.2240073960813372
1,1.0,0.5,1.8,1.647,0.22435509216629917,0.22141273070381046
1,1.0,0.5,1.8,1.6488,0.22177256086197014,0.21882312665499914
1,1.0,0.5,1.8,1.6505999999999998,0.21918801399477486,0.21623882380381113
1,1.0,0.5,1.8,1.6523999999999999,0.21660147520224418,0.21366004731981336
1,1.0,0.5,1.8,1.6542,0.21401296813481258,0.21108700780037423
1,1.0,0.5,1.8,1.656,0.21142251645565488,0.208519901483345
1,1.0,0.5,1.8,1.6578,0.20883014384053142,0.2059589105451887
1,1.0,0.5,1.8,1.6596,0.20623587397762627,0.20340420348402263
1,1.0,0.5,1.8,1.6614,0.20363973056738818,0.2008559355865348
1,1.0,0.5,1.8,1.6632,0.2010417373223732,0.19831424947724086
1,1.0,0.5,1.8,1.665,0.1984419179670854,0.195779275748059
1,1.0,0.5,1.8,1.6668,0.19584029623781732,0.19325113366565103
1,1.0,0.5,1.8,1.6685999999999999,0.19323689588249268,0.1907299319535169
1,1.0,0.5,1.8,1.6703999999999999,0.1906317406605074,0.18821576964530543
1,1.0,0.5,1.8,1.6722,0.1880248543425728,0.1857087370053366
1,1.0,0.5,1.8,1.674,0.1854162607105551,0.18320891651187604
1,1.0,0.5,1.8,1.6758,0.18280598355731986,0.18071638389822878
1,1.0,0.5,1.8,1.6776,0.18019404668657368,0.17823120924631594
1,1.0,0.5,1.8,1.6794,0.17758047391270373,0.17575345812699691
1,1.0,0.5,1.8,1.6812,0.1749652890606246,0.17328319278101967
1,1.0,0.5,1.8,1.683,0.17234851596561837,0.17082047333416198
1,1.0,0.5,1.8,1.6847999999999999,0.16973017847317698,0.16836535903980704
1,1.0,0.5,1.8,1.6865999999999999,0.16711030043884542,0.1659179095419525
1,1.0,0.5,1.8,1.6884,0.16448890572806565,0.1634781861514261
1,1.0,0.5,1.8,1.6902,0.1618660182160192,0.16104625312790147
1,1.0,0.5,1.8,1.692,0.15924166178746743,0.15862217896017367
1,1.0,0.5,1.8,1.6938,0.15661586033659958,0.15620603763707833
1,1.0,0.5,1.8,1.6956,0.15398863776687324,0.15379790990139422
1,1.0,0.5,1.8,1.6974,0.1513600179908571,0.1513978844790848
1,1.0,0.5,1.8,1.6992,0.1487300249300766,0.1490060592762814
1,1.0,0.5,1.8,1.7009999999999998,0.14609868251485708,0.1466225425365422
1,1.0,0.5,1.8,1.7027999999999999,0.14346601468416498,0.14424745395106267
1,1.0,0.5,1.8,1.7046,0.1408320453854549,0.1418809257147226
1,1.0,0.5,1.8,1.7064,0.13819679857451275,0.1395231035211132
1,1.0,0.5,1.8,1.7082,0.13556029821529916,0.13717414748997492
1,1.0,0.5,1.8,1.71,0.1329225682797928,0.1348342330208322
1,1.0,0.5,1.8,1.7118,0.13028363274783655,0.13250355156698643
1,1.0,0.5,1.8,1.7136,0.12764351560698134,0.1301823113244465
1,1.0,0.5,1.8,1.7154,0.12500224085232764,0.1278707378308475
1,1.0,0.5,1.8,1.7172,0.12235983248637464,0.12556907446988688
1,1.0,0.5,1.8,1.7189999999999999,0.11971631451886215,0.12327758287733583
1,1.0,0.5,1.8,1.7207999999999999,0.11707171096661477,0.12099654324523135
1,1.0,0.5,1.8,1.7226,0.11442604585338778,0.11872625452142047
1,1.0,0.5,1.8,1.7244,0.11177934320971131,0.11646703450222642
1,1.0,0.5,1.8,1.7262,0.10913162707273666,0.11421921981659973
1,1.0,0.5,1.8,1.728,0.10648292148607855,0.11198316580074522
1,1.0,0.5,1.8,1.7298,0.10383325049966294,0.10975924626282602
1,1.0,0.5,1.8,1.7316,0.10118263816957093,0.10754785313798744
1,1.0,0.5,1.8,1.7334,0.09853110855788282,0.10534939603454134
1,1.0,0.5,1.8,1.7351999999999999,0.09587868573252645,0.10316430167280495
1,1.0,0.5,1.8,1.7369999999999999,0.09322539376711789,0.1009930132186604
1,1.0,0.5,1.8,1.7388,0.09057125674081228,0.09883598951452502
1,1.0,0.5,1.8,1.7406,0.08791629873814455,0.09669370421098494
1,1.0,0.5,1.8,1.7424,0.0852605438488781,0.09456664480290093
1,1.0,0.5,1.8,1.7442,0.0826040161678492,0.09245531157434075
1,1.0,0.5,1.8,1.746,0.079946739794812,0.09036021645717802
1,1.0,0.5,1.8,1.7478,0.07728873883428478,0.08828188180868868
1,1.0,0.5,1.8,1.7496,0.07463003739539696,0.08622083911390087
1,1.0,0.5,1.8,1.7513999999999998,0.07197065959173268,0.08417762761886927
1,1.0,0.5,1.8,1.7531999999999999,0.06931062954117777,0.0821527929013996
1,1.0,0.5,1.8,1.755,0.06664997136576631,0.08014688538608371
1,1.0,0.5,1.8,1.7568,0.06398870919152634,0.07816045881077592
1,1.0,0.5,1.8,1.7586,0.06132686714832327,0.07619406865188752
1,1.0,0.5,1.8,1.7604,0.05866446936971031,0.07424827051606667
1,1.0,0.5,1.8,1.7622,0.056001539992772055,0.07232361850597867
1,1.0,0.5,1.8,1.764,0.05333810315796985,0.07042066356800021
1,1.0,0.5,1.8,1.7658,0.05067418300899022,0.06853995182970611
1,1.0,0.5,1.8,1.7676,0.04800980369258997,0.06668202293502248
1,1.0,0.5,1.8,1.7693999999999999,0.04534498935844202,0.06484740838489501
1,1.0,0.5,1.8,1.7711999999999999,0.04267976415898105,0.06303662989123716
1,1.0,0.5,1.8,1.773,0.04001415224925275,0.061250197751798456
1,1.0,0.5,1.8,1.7748,0.03734817778675797,0.059488609253425175
1,1.0,0.5,1.8,1.7766,0.034681864931298316,0.057752347110980436
1,1.0,0.5,1.8,1.7784,0.03201523784482484,0.056041877948946335
1,1.0,0.5,1.8,1.7802,0.029348320691283764,0.054357650832441824
1,1.0,0.5,1.8,1.782,0.026681137636460243,0.05270009585408145
1,1.0,0.5,1.8,1.7838,0.024013712847829417,0.051069622782744906
1,1.0,0.5,1.8,1.7855999999999999,0.02134607049440028,0.04946661977995048
1,1.0,0.5,1.8,1.7873999999999999,0.018678234746561797,0.04789145218912346
1,1.0,0.5,1.8,1.7892,0.01601022977593023,0.04634446140261835
1,1.0,0.5,1.8,1.791,0.013342079755196443,0.0448259638109087
1,1.0,0.5,1.8,1.7928,0.010673808857972093,0.04333624983788897
1,1.0,0.5,1.8,1.7946,0.008005441258633563,0.0418755830657554
1,1.0,0.5,1.8,1.7964,0.005337001132173086,0.040444199452438274
1,1.0,0.5,1.8,1.7982,0.0026685126540427033,0.03904230664406167
1,1.0,0.5,1.8,1.8,0.0,0.03767008338439773
2,0.2,0.5,2.5,0.0,0.0,0.07511688298092507
2,0.2,0.5,2.5,0.0025,0.008104580983310657,0.07939705775330161
2,0.2,0.5,2.5,0.005,0.016208718751347346,0.08382237986043868
2,0.2,0.5,2.5,0.0075,0.024311970120989197,0.08839167039864011
2,0.2,0.5,2.5,0.01,0.03241389197342042,0.09310341334391646
2,0.2,0.5,2.5,0.0125,0.04051404128627987,0.09795576184354571
2,0.2,0.5,2.5,0.015,0.048611975165807515,0.10294654658265305
2,0.2,0.5,2.5,0.0175,0.05670725087898585,0.10807328616041238
2,0.2,0.5,2.5,0.02,0.06479942588567607,0.11333319939182941
2,0.2,0.5,2.5,0.0225,0.072888057870747,0.11872321943366755
2,0.2,0.5,2.5,0.025,0.08097270477619639,0.12424000961717523
2,0.2,0.5,2.5,0.0275,0.08905292483326248,0.1298799808560527
2,0.2,0.5,2.5,0.03,0.09712827659452572,0.13563931048571837
2,0.2,0.5,2.5,0.0325,0.10519831896599866,0.1415139623795439
2,0.2,0.5,2.5,0.035,0.11326261123920323,0.1474997081793601
2,0.2,0.5,2.5,0.0375,0.12132071312323388,0.15359214947129815
2,0.2,0.5,2.5,0.04,0.12937218477680618,0.15978674073384397
2,0.2,0.5,2.5,0.0425,0.1374165868402884,0.16607881288287957
2,0.2,0.5,2.5,0.045,0.14545348046771542,0.17246359723829513
2,0.2,0.5,2.5,0.0475,0.15348242735878503,0.1789362497384502
2,0.2,0.5,2.5,0.05,0.16150298979083277,0.1854918752320879
2,0.2,0.5,2.5,0.0525,0.16951473065078618,0.19212555168215853
2,0.2,0.5,2.5,0.055,0.1775172134670963,0.1988323541221223
2,0.2,0.5,2.5,0.0575,0.18551000244164548,0.20560737821249495
2,0.2,0.5,2.5,0.06,0.19349266248162925,0.2124457632533602
2,0.2,0.5,2.5,0.0625,0.20146475923141272,0.21934271451721893
2,0.2,0.5,2.5,0.065,0.2094258591043584,0.22629352477539294
2,0.2,0.5,2.5,0.0675,0.21737552931462487,0.23329359490029877
2,0.2,0.5,2.5,0.07,0.2253133379089348,0.24033845343485183
2,0.2,0.5,2.5,0.0725,0.2332388537983115,0.2474237750289229
2,0.2,0.5,2.5,0.075,0.24115164678978096,0.2545453976510825
2,0.2,0.5,2.5,0.0775,0.24905128761804018,0.2616993384915557
2,0.2,0.5,2.5,0.08,0.25693734797708845,0.2688818084794554
2,0.2,0.5,2.5,0.0825,0.26480940055182045,0.2760892253438118
2,0.2,0.5,2.5,0.085,0.27266701904958146,0.28331822515374805
2,0.2,0.5,2.5,0.08750000000000001,0.28050977823167994,0.2905656722783796
2,0.2,0.5,2.5,0.09,0.28833725394485876,0.2978286677117249
2,0.2,0.5,2.5,0.0925,0.2961490231527228,0.3051045557123197
2,0.2,0.5,2.5,0.095,0.30394466396711894,0.3123909287113476
2,0.2,0.5,2.5,0.0975,0.31172375567947186,0.3196856304472314
2,0.2,0.5,2.5,0.1,0.31948587879206797,0.32698675728905585
2,0.2,0.5,2.5,0.10250000000000001,0.3272306150492909,0.3342926577158738
2,0.2,0.5,2.5,0.105,0.33495754746880385,0.34160192992453936
2,0.2,0.5,2.5,0.1075,0.342666260372678,0.3489134175449422
2,0.2,0.5,2.5,0.11,0.3503563394184649,0.35622620344914524
2,0.2,0.5,2.5,0.1125,0.3580273716302117,0.3635396016496271
2,0.2,0.5,2.5,0.115,0.3656789454294176,0.37085314729221264
2,0.2,0.5,2.5,0.11750000000000001,0.37331065066592795,0.37816658476110265
2,0.2,0.5,2.5,0.12,0.380922078648765,0.38547985392704004
2,0.2,0.5,2.5,0.1225,0.38851282217689576,0.3927930745849075
2,0.2,0.5,2.5,0.125,0.39608247556993076,0.4001065291439
2,0.2,0.5,2.5,0.1275,0.40363063469875426,0.40742064365198727
2,0.2,0.5,2.5,0.13,0.4111568970160855,0.41473596725603556
2,0.2,0.5,2.5,0.1325,0.41866086158696386,0.42205315021999057
2,0.2,0.5,2.5,0.135,0.42614212911916194,0.4293729206451612
2,0.2,0.5,2.5,0.1375,0.4336003019935195,0.4366960600588294
2,0.2,0.5,2.5,0.14,0.4410349842942001,0.4440233780595165
2,0.2,0.5,2.5,0.14250000000000002,0.4484457818388648,0.451355686228973
2,0.2,0.5,2.5,0.145,0.45583230220876236,0.45869377154161267
2,0.2,0.5,2.5,0.1475,0.46319415477873555,0.4660383695213682
2,0.2,0.5,2.5,0.15,0.47053095074713774,0.4733901374131039
2,0.2,0.5,2.5,0.1525,0.47784230316565895,0.48074962765031265
2,0.2,0.5,2.5,0.155,0.4851278269690618,0.4881172619123451
2,0.2,0.5,2.5,0.1575,0.49238713900481895,0.49549330607241276
2,0.2,0.5,2.5,0.16,0.49961985806265635,0.5028778463414292
2,0.2,0.5,2.5,0.1625,0.506825604903996,0.5102707669124286
2,0.2,0.5,2.5,0.165,0.514004002291295,0.5176717294051635
2,0.2,0.5,2.5,0.1675,0.521154675017282,0.5250801544004373
2,0.2,0.5,2.5,0.17,0.528277249934086,0.5324952053388485
2,0.2,0.5,2.5,0.17250000000000001,0.5353713559822552,0.5399157750385393
2,0.2,0.5,2.5,0.17500000000000002,0.5424366242196629,0.5473404750618089
2,0.2,0.5,2.5,0.1775,0.5494726878503002,0.5547676281307057
2,0.2,0.5,2.5,0.18,0.556479182252952,0.5621952637580253
2,0.2,0.5,2.5,0.1825,0.5634557450097486,0.5696211172220762
2,0.2,0.5,2.5,0.185,0.5704020159345989,0.5770426319725479
2,0.2,0.5,2.5,0.1875,0.5773176371014973,0.5844569655106348
2,0.2,0.5,2.5,0.19,0.5842022528727006,0.5918609987406276
2,0.2,0.5,2.5,0.1925,0.5910555099267765,0.5992513487427685
2,0.2,0.5,2.5,0.195,0.5978770572865141,0.6066243848693004
2,0.2,0.5,2.5,0.1975,0.6046665463467032,0.6139762480183061
2,0.2,0.5,2.5,0.2,0.61142363090177,0.621302872893604
2,0.2,0.5,2.5,0.2025,0.6181479671732717,0.6286000130149625
2,0.2,0.5,2.5,0.20500000000000002,0.6248392138372448,0.6358632682018035
2,0.2,0.5,2.5,0.20750000000000002,0.6314970320514087,0.6430881142161118
2,0.2,0.5,2.5,0.21,0.6381210854822125,0.6502699342174675
2,0.2,0.5,2.5,0.2125,0.6447110403317315,0.6574040516553703
2,0.2,0.5,2.5,0.215,0.6512665653644047,0.6644857642019381
2,0.2,0.5,2.5,0.2175,0.6577873319336137,0.6715103783122406
2,0.2,0.5,2.5,0.22,0.6642730140080945,0.678473243990156
2,0.2,0.5,2.5,0.2225,0.6707232881981876,0.6853697893348225
2,0.2,0.5,2.5,0.225,0.6771378337819134,0.6921955544470243
2,0.2,0.5,2.5,0.2275,0.6835163327308793,0.6989462242854331
2,0.2,0.5,2.5,0.23,0.6898584697360072,0.7056176600801229
2,0.2,0.5,2.5,0.2325,0.6961639322330838,0.7122059289341546
2,0.2,0.5,2.5,0.23500000000000001,0.7024324104281273,0.7187073312734215
2,0.2,0.5,2.5,0.23750000000000002,0.7086635973225697,0.7251184258393086
2,0.2,0.5,2.5,0.24,0.7148571887382479,0.7314360519579358
2,0.2,0.5,2.5,0.2425,0.721012883342206,0.7376573488625042
2,0.2,0.5,2.5,0.245,0.7271303826712981,0.7437797718912357
2,0.2,0.5,2.5,0.2475,0.7332093911565947,0.7498011054314285
2,0.2,0.5,2.5,0.25,0.7392496161475859,0.7557194725295305
2,0.2,0.5,2.5,0.2525,0.745250767936182,0.7615333411367964
2,0.2,0.5,2.5,0.255,0.7512125597804983,0.7672415270093015
2,0.2,0.5,2.5,0.2575,0.7571347079284352,0.7728431933288579
2,0.2,0.5,2.5,0.26,0.7630169316410383,0.7783378471568693
2,0.2,0.5,2.5,0.2625,0.7688589532156402,0.7837253328757302
2,0.2,0.5,2.5,0.265,0.7746604980087792,0.7890058228110599
2,0.2,0.5,2.5,0.2675,0.7804212944588951,0.794179805262553
2,0.2,0.5,2.5,0.27,0.7861410741087905,0.7992480702007326
2,0.2,0.5,2.5,0.2725,0.7918195716278648,0.804211692911175
2,0.2,0.5,2.5,0.275,0.7974565248341058,0.8090720158863142
2,0.2,0.5,2.5,0.2775,0.8030516747158486,0.8138306292779701
2,0.2,0.5,2.5,0.28,0.8086047654532847,0.8184893502303945
2,0.2,0.5,2.5,0.28250000000000003,0.8141155444397288,0.8230502014151692
2,0.2,0.5,2.5,0.28500000000000003,0.8195837623026332,0.827515389084374
2,0.2,0.5,2.5,0.28750000000000003,0.8250091729243492,0.831887280948672
2,0.2,0.5,2.5,0.29,0.8303915334626317,0.8361683841720233
