panel,t,a,y,theory_density,kde_density
1,0.2,2.0,1.718,0.005338293768590869,0.00695182888162742
1,0.2,2.0,1.72,0.0052524576099581355,0.006817957520225009
1,0.2,2.0,1.722,0.005167854410020317,0.006683860196923624
1,0.2,2.0,1.724,0.0050844676872956185,0.006549750360897009
1,0.2,2.0,1.726,0.005002281135611753,0.006415849869865283
1,0.2,2.0,1.728,0.0049212786225462145,0.0062823873127252645
1,0.2,2.0,1.73,0.004841444187869497,0.006149596301329384
1,0.2,2.0,1.732,0.004762762041990808,0.006017713743383915
1,0.2,2.0,1.734,0.004685216564408732,0.0058869781090359116
1,0.2,2.0,1.736,0.004608792302161678,0.005757627704205297
1,0.2,2.0,1.738,0.004533473968284564,0.005629898964070321
1,0.2,2.0,1.74,0.004459246440268319,0.005504024780308133
1,0.2,2.0,1.742,0.0043860947585206604,0.005380232875709983
1,0.2,2.0,1.744,0.004314004124833384,0.005258744239617221
1,0.2,2.0,1.746,0.004242959900851471,0.005139771637252524
1,0.2,2.0,1.748,0.0041729476065470155,0.0050235182054445115
1,0.2,2.0,1.75,0.0041039529186943915,0.0049101761464648425
1,0.2,2.0,1.752,0.004035961669354512,0.004799925530722424
1,0.2,2.0,1.754,0.003968959844357274,0.004692933217899588
1,0.2,2.0,1.756,0.0039029335817912874,0.004589351904788116
1,0.2,2.0,1.758,0.003837869170498653,0.004489319306608375
1,0.2,2.0,1.76,0.003773753048570366,0.004392957476999599
1,0.2,2.0,1.762,0.003710571801849473,0.004300372270180141
1,0.2,2.0,1.764,0.0036483121624371964,0.004211652947025684
1,0.2,2.0,1.766,0.003586961007203474,0.004126871925032637
1,0.2,2.0,1.768,0.003526505356301285,0.00404608467035845
1,0.2,2.0,1.77,0.0034669323716883084,0.003969329728393126
1,0.2,2.0,1.772,0.003408229355649433,0.003896628887649954
1,0.2,2.0,1.774,0.003350383749326387,0.003827987470201314
1,0.2,2.0,1.776,0.0032933831312524074,0.0037633947404548253
1,0.2,2.0,1.778,0.0032372152158891784,0.0037028244227940376
1,0.2,2.0,1.78,0.0031818678521713674,0.0036462353175173816
1,0.2,2.0,1.782,0.003127329022055109,0.0035935720036194474
1,0.2,2.0,1.784,0.003073586839070152,0.003544765616282188
1,0.2,2.0,1.786,0.0030206295468783047,0.003499734686490867
1,0.2,2.0,1.788,0.0029684455178381128,0.00345838602996377
1,0.2,2.0,1.79,0.0029170232515709923,0.0034206156725860672
1,0.2,2.0,1.792,0.002866351373534624,0.003386309799760645
1,0.2,2.0,1.794,0.002816418633604087,0.0033553457175218063
1,0.2,2.0,1.796,0.0027672139046512655,0.0033275928138879027
1,0.2,2.0,1.798,0.002718726181136856,0.0033029135097362907
1,0.2,2.0,1.8,0.0026709445777026936,0.0032811641894480463
1,0.2,2.0,1.802,0.002623858327771014,0.0032621961026644327
1,0.2,2.0,1.804,0.0025774567821480513,0.0032458562296964148
1,0.2,2.0,1.806,0.002531729407635943,0.0032319881044029775
1,0.2,2.0,1.808,0.0024866657856447267,0.0032204325896746174
1,0.2,2.0,1.81,0.0024422556108131058,0.0032110286019951056
1,0.2,2.0,1.812,0.002398488689635563,0.003203613782878493
1,0.2,2.0,1.814,0.002355354939090183,0.003198025116260672
1,0.2,2.0,1.816,0.0023128443852768145,0.0031940994921396374
1,0.2,2.0,1.818,0.0022709471620570463,0.0031916742178813053
1,0.2,2.0,1.82,0.0022296535097018296,0.003190587479617203
1,0.2,2.0,1.822,0.0021889537735406144,0.003190678757038065
1,0.2,2.0,1.824,0.002148838402623445,0.003191789195618757
1,0.2,2.0,1.826,0.002109297948377713,0.003193761940884153
1,0.2,2.0,1.828,0.002070323063279209,0.0031964424397353188
1,0.2,2.0,1.83,0.0020319044995256255,0.0031996787140981388
1,0.2,2.0,1.832,0.001994033107712185,0.0032033216122328238
1,0.2,2.0,1.834,0.0019566998355168186,0.003207225042958055
1,0.2,2.0,1.836,0.0019198957263895638,0.0032112461978060928
1,0.2,2.0,1.838,0.0018836119182454143,0.003215245765747229
1,0.2,2.0,1.84,0.0018478396421631085,0.003219088144618562
1,0.2,2.0,1.842,0.0018125702210924795,0.0032226416527812224
1,0.2,2.0,1.844,0.0017777950685600584,0.0032257787438313584
1,0.2,2.0,1.846,0.001743505687386823,0.0032283762264257985
1,0.2,2.0,1.848,0.0017096936684082398,0.003230315490475348
1,0.2,2.0,1.85,0.001676350689196726,0.003231482740131233
1,0.2,2.0,1.852,0.0016434685127943525,0.0032317692331661264
1,0.2,2.0,1.854,0.0016110389864474202,0.003231071525553584
1,0.2,2.0,1.856,0.0015790540403467996,0.003229291719300209
1,0.2,2.0,1.858,0.0015475056863714339,0.0032263377109035445
1,0.2,2.0,1.86,0.0015163860168427381,0.0032221234372134915
1,0.2,2.0,1.862,0.0014856872032748376,0.0032165691149816673
1,0.2,2.0,1.864,0.0014554014951379494,0.003209601470003939
1,0.2,2.0,1.866,0.001425521218623589,0.0032011539515061317
1,0.2,2.0,1.868,0.0013960387754111102,0.003191166927297556
1,0.2,2.0,1.87,0.0013669466414457554,0.003179587855224472
1,0.2,2.0,1.872,0.0013382373657164002,0.003166371426594985
1,0.2,2.0,1.874,0.0013099035690394998,0.003151479677513904
1,0.2,2.0,1.8760000000000001,0.0012819379428485609,0.0031348820644534724
1,0.2,2.0,1.8780000000000001,0.001254333247986966,0.003116555500882832
1,0.2,2.0,1.8800000000000001,0.0012270823135044474,0.0030964843523723752
1,0.2,2.0,1.8820000000000001,0.0012001780354633687,0.0030746603882630774
1,0.2,2.0,1.8840000000000001,0.001173613375741791,0.003051082688727546
1,0.2,2.0,1.8860000000000001,0.0011473813608449534,0.0030257575068299387
1,0.2,2.0,1.8880000000000001,0.0011214750807250165,0.0029986980859957944
1,0.2,2.0,1.8900000000000001,0.0010958876875952807,0.0029699244341092616
1,0.2,2.0,1.8920000000000001,0.0010706123947587553,0.0029394630562440856
1,0.2,2.0,1.8940000000000001,0.0010456424754352683,0.002907346648785727
1,0.2,2.0,1.8960000000000001,0.00102097126159379,0.0028736137583965237
1,0.2,2.0,1.8980000000000001,0.0009965921427880964,0.002838308409896365
1,0.2,2.0,1.9000000000000001,0.0009724985650013383,0.002801479707663406
1,0.2,2.0,1.9020000000000001,0.0009486840294867865,0.002763181415589483
1,0.2,2.0,1.9040000000000001,0.0009251420916169291,0.002723471520943845
1,0.2,2.0,1.9060000000000001,0.0009018663597398202,0.0026824117876988736
1,0.2,2.0,1.9080000000000001,0.000878850494029933,0.002640067304949686
1,0.2,2.0,1.9100000000000001,0.0008560882053523234,0.0025965060360145045
1,0.2,2.0,1.9120000000000001,0.0008335732541249549,0.0025517983736371053
1,0.2,2.0,1.9140000000000001,0.0008112994491862835,0.0025060167064326977
1,0.2,2.0,1.9160000000000001,0.0007892606466642598,0.002459235001331697
1,0.2,2.0,1.9180000000000001,0.0007674507488550935,0.0024115284062943077
1,0.2,2.0,1.92,0.0007458637030966039,0.002362972877004548
1,0.2,2.0,1.922,0.0007244935006517238,0.002313644830622198
1,0.2,2.0,1.924,0.0007033341755914139,0.002263620828990472
1,0.2,2.0,1.926,0.0006823798036834931,0.0022129772929841305
1,0.2,2.0,1.928,0.0006616245012846756,0.0021617902489560387
1,0.2,2.0,1.93,0.0006410624242299448,0.002110135107516695
1,0.2,2.0,1.932,0.0006206877667336787,0.002058086474180138
1,0.2,2.0,1.934,0.0006004947602875206,0.00200571799074637
1,0.2,2.0,1.936,0.0005804776725633809,0.0019531022056814506
1,0.2,2.0,1.938,0.0005606308063169266,0.001900310471214208
1,0.2,2.0,1.94,0.0005409484983001075,0.0018474128644058224
1,0.2,2.0,1.942,0.0005214251181659064,0.001794478129073737
1,0.2,2.0,1.944,0.000502055067385997,0.0017415736351711283
1,0.2,2.0,1.946,0.0004828327781646953,0.0016887653520423894
1,0.2,2.0,1.948,0.0004637527123568956,0.001636117831894049
1,0.2,2.0,1.95,0.0004448093603886081,0.0015836941998390028
1,0.2,2.0,1.952,0.0004259972401799011,0.0015315561469851332
1,0.2,2.0,1.954,0.0004073108960694348,0.0014797639232423093
1,0.2,2.0,1.956,0.00038874489773948556,0.0014283763268050466
1,0.2,2.0,1.958,0.0003702938391495587,0.0013774506876226362
1,0.2,2.0,1.96,0.0003519523374609131,0.0013270428425818052
1,0.2,2.0,1.962,0.0003337150319737257,0.0012772071005872163
1,0.2,2.0,1.964,0.0003155765830598388,0.001227996196218113
1,0.2,2.0,1.966,0.0002975316710984826,0.0011794612311512326
1,0.2,2.0,1.968,0.0002795749954142255,0.0011316516030576795
1,0.2,2.0,1.97,0.00026170127321628156,0.0010846149221900797
1,0.2,2.0,1.972,0.00024390523853898163,0.00103839691636426
1,0.2,2.0,1.974,0.00022618164118184107,0.000993041325494102
1,0.2,2.0,1.976,0.00020852524565751824,0.0009485897872496347
1,0.2,2.0,1.978,0.00019093083012982327,0.0009050817157668434
1,0.2,2.0,1.98,0.00017339318536397207,0.000862554175636587
1,0.2,2.0,1.982,0.00015590711367121697,0.0008210417536331562
1,0.2,2.0,1.984,0.00013846742785613138,0.0007805764308075429
1,0.2,2.0,1.986,0.00012106895016506447,0.0007411874576640856
1,0.2,2.0,1.988,0.00010370651123542641,0.0007029012351619228
1,0.2,2.0,1.99,8.637494904522908e-05,0.0006657412042370662
1,0.2,2.0,1.992,6.90691078615161e-05,0.0006297277464296467
1,0.2,2.0,1.994,5.1783837196004696e-05,0.000594878098029621
1,0.2,2.0,1.996,3.4513990749892635e-05,0.0005612062799285321
1,0.2,2.0,1.998,1.725442537024957e-05,0.0005287230450928963
1,0.2,2.0,2.0,0.0,0.0004974358452636692
2,1.0,2.0,0.0,0.0,0.03962681666847948
2,1.0,2.0,0.002,0.00271214908918317,0.041054422743570955
2,1.0,2.0,0.004,0.005424264103323912,0.042513950790967155
2,1.0,2.0,0.006,0.00813631096800906,0.04400536702632882
2,1.0,2.0,0.008,0.01084825561008397,0.04552861246345523
2,1.0,2.0,0.01,0.013560063958281712,0.04708360299951423
2,1.0,2.0,0.012,0.01627170194385223,0.04867022955266293
2,1.0,2.0,0.014,0.018983135501191437,0.05028835825144538
2,1.0,2.0,0.016,0.021694330568470206,0.05193783067520346
2,1.0,2.0,0.018000000000000002,0.024405253088263232,0.0536184641445751
2,1.0,2.0,0.02,0.027115869008177803,0.055330052061013706
2,1.0,2.0,0.022,0.029826144281482433,0.057072364294117724
2,1.0,2.0,0.024,0.032536044867735286,0.058845147615421596
2,1.0,2.0,0.026000000000000002,0.03524553673341241,0.06064812617717525
2,1.0,2.0,0.028,0.03795458585253585,0.06248100203451323
2,1.0,2.0,0.03,0.040663158207301514,0.06434345570930353
2,1.0,2.0,0.032,0.043371219788706734,0.0662351467938548
2,1.0,2.0,0.034,0.04607873659717762,0.06815571459256356
2,1.0,2.0,0.036000000000000004,0.048785674643196206,0.07010477879948496
2,1.0,2.0,0.038,0.05149199994792718,0.07208194020973853
2,1.0,2.0,0.04,0.054197678543844406,0.07408678146255936
2,1.0,2.0,0.042,0.0569026764753571,0.07611886781376075
2,1.0,2.0,0.044,0.05960695979943558,0.07817774793529349
2,1.0,2.0,0.046,0.062310494586236866,0.08026295473953601
2,1.0,2.0,0.048,0.06501324691972951,0.08237400622590284
2,1.0,2.0,0.05,0.06771518289831849,0.08451040634731927
2,1.0,2.0,0.052000000000000005,0.07041626863546935,0.0866716458940739
2,1.0,2.0,0.054,0.0731164702603321,0.0888572033925256
2,1.0,2.0,0.056,0.07581575391836458,0.09106654601614221
2,1.0,2.0,0.058,0.07851408577195523,0.09329913050631147
2,1.0,2.0,0.06,0.08121143200104565,0.09555440410037519
2,1.0,2.0,0.062,0.08390775880375241,0.09783180546432849
2,1.0,2.0,0.064,0.08660303239698865,0.10013076562763892
2,1.0,2.0,0.066,0.08929721901708443,0.10245070891764532
2,1.0,2.0,0.068,0.09199028492040763,0.10479105389102944
2,1.0,2.0,0.07,0.09468219638398316,0.10715121425986315
2,1.0,2.0,0.07200000000000001,0.09737291970611225,0.1095305998097765
2,1.0,2.0,0.074,0.10006242120699108,0.11192861730783275
2,1.0,2.0,0.076,0.10275066722932828,0.11434467139773037
2,1.0,2.0,0.078,0.10543762413896256,0.11677816548001602
2,1.0,2.0,0.08,0.108123258325479,0.11922850257503377
2,1.0,2.0,0.082,0.1108075362028249,0.12169508616641972
2,1.0,2.0,0.084,0.11349042420992501,0.1241773210229949
2,1.0,2.0,0.08600000000000001,0.11617188881129603,0.12667461399701305
2,1.0,2.0,0.088,0.11885189649766019,0.12918637479676784
2,1.0,2.0,0.09,0.1215304137865583,0.13171201673168587
2,1.0,2.0,0.092,0.12420740722296184,0.13425095742808985
2,1.0,2.0,0.094,0.12688284337988426,0.1368026195139443
2,1.0,2.0,0.096,0.12955668885899196,0.13936643127097628
2,1.0,2.0,0.098,0.1322289102912135,0.14194182725268864
2,1.0,2.0,0.1,0.13489947433734886,0.14452824886688412
2,1.0,2.0,0.10200000000000001,0.13756834768867734,0.14712514492144999
2,1.0,2.0,0.10400000000000001,0.14023549706756488,0.14973197213226883
2,1.0,2.0,0.106,0.1429008892280702,0.1523481955922492
2,1.0,2.0,0.108,0.1455644909565502,0.1549732892006082
2,1.0,2.0,0.11,0.14822626907226435,0.1576067360516733
2,1.0,2.0,0.112,0.15088619042797838,0.16024802878260438
2,1.0,2.0,0.114,0.15354422191056658,0.16289666987959617
2,1.0,2.0,0.116,0.15620033044161327,0.16555217194225152
2,1.0,2.0,0.11800000000000001,0.1588544829780139,0.16821405790598554
2,1.0,2.0,0.12,0.16150664651257385,0.17088186122245003
2,1.0,2.0,0.122,0.16415678807460737,0.1735551259981494
2,1.0,2.0,0.124,0.166804874730535,0.17623340709155136
2,1.0,2.0,0.126,0.16945087358447994,0.17891627016917
2,1.0,2.0,0.128,0.172094751778863,0.18160329172125145
2,1.0,2.0,0.13,0.17473647649499752,0.1842940590378374
2,1.0,2.0,0.132,0.1773760149536818,0.18698817014616978
2,1.0,2.0,0.134,0.18001333441579137,0.18968523371052448
2,1.0,2.0,0.136,0.1826484021828697,0.1923848688957324
2,1.0,2.0,0.138,0.18528118559771795,0.19508670519578739
2,1.0,2.0,0.14,0.18791165204498322,0.1977903822291206
2,1.0,2.0,0.14200000000000002,0.19053976895174604,0.20049554950220105
2,1.0,2.0,0.14400000000000002,0.1931655037881062,0.2032018661433459
2,1.0,2.0,0.146,0.19578882406776763,0.20590900060867934
2,1.0,2.0,0.148,0.1984096973486221,0.2086166303623707
2,1.0,2.0,0.15,0.2010280912333312,0.21132444153335414
2,1.0,2.0,0.152,0.20364397336990764,0.21403212855088588
2,1.0,2.0,0.154,0.2062573114522948,0.21673939376137671
2,1.0,2.0,0.156,0.2088680732209451,0.21944594702903705
2,1.0,2.0,0.158,0.21147622646339714,0.22215150532297004
2,1.0,2.0,0.16,0.21408173901485142,0.22485579229340322
2,1.0,2.0,0.162,0.21668457875874456,0.22755853783983584
2,1.0,2.0,0.164,0.21928471362732246,0.23025947767391172
2,1.0,2.0,0.166,0.2218821116022116,0.2329583528798658
2,1.0,2.0,0.168,0.2244767407149897,0.23565490947544152
2,1.0,2.0,0.17,0.22706856904775352,0.2383488979761367
2,1.0,2.0,0.17200000000000001,0.22965756473368726,0.2410400729656902
2,1.0,2.0,0.17400000000000002,0.23224369595762792,0.2437281926756447
2,1.0,2.0,0.176,0.23482693095662888,0.24641301857681935
2,1.0,2.0,0.178,0.23740723802052438,0.24909431498544804
2,1.0,2.0,0.18,0.23998458549248936,0.2517718486866857
2,1.0,2.0,0.182,0.2425589417695999,0.2544453885780852
2,1.0,2.0,0.184,0.24513027530339196,0.25711470533553366
2,1.0,2.0,0.186,0.24769855460041712,0.259779571104033
2,1.0,2.0,0.188,0.2502637482227988,0.26243975921553825
2,1.0,2.0,0.19,0.25282582478878474,0.26509504393594185
2,1.0,2.0,0.192,0.25538475297330016,0.2677452002430844
2,1.0,2.0,0.194,0.25794050150849723,0.27039000363749877
2,1.0,2.0,0.196,0.26049303918430405,0.27302922998737905
2,1.0,2.0,0.198,0.26304233484897216,0.27566265540903884
2,1.0,2.0,0.2,0.2655883574096211,0.27829005618389907
2,1.0,2.0,0.202,0.26813107583278334,0.28091120871276565
2,1.0,2.0,0.20400000000000001,0.27067045914494525,0.28352588950795043
2,1.0,2.0,0.20600000000000002,0.27320647643308804,0.2861338752234292
2,1.0,2.0,0.20800000000000002,0.27573909684522624,0.2887349427230509
2,1.0,2.0,0.21,0.27826828959094463,0.29132886918643364
2,1.0,2.0,0.212,0.2807940239419337,0.2939154322519659
2,1.0,2.0,0.214,0.2833162692325222,0.2964944101959599
2,1.0,2.0,0.216,0.28583499486020975,0.2990655821467952
2,1.0,2.0,0.218,0.2883501702861961,0.30162872833249443
2,1.0,2.0,0.22,0.29086176503590905,0.3041836303599884
2,1.0,2.0,0.222,0.29336974869953114,0.3067300715239545
2,1.0,2.0,0.224,0.29587409093252354,0.30926783714289696
2,1.0,2.0,0.226,0.2983747614561488,0.31179671491982824
2,1.0,2.0,0.228,0.3008717300579912,0.31431649532471795
2,1.0,2.0,0.23,0.3033649665924759,0.3168269719955731
2,1.0,2.0,0.232,0.30585444098138576,0.3193279421548708
2,1.0,2.0,0.234,0.30834012321437576,0.32181920703781014
2,1.0,2.0,0.23600000000000002,0.31082198334948674,0.3243005723287486
2,1.0,2.0,0.23800000000000002,0.3132999915136561,0.32677184860196634
2,1.0,2.0,0.24,0.315774117903227,0.32923285176289463
2,1.0,2.0,0.242,0.3182443327844558,0.33168340348574804
2,1.0,2.0,0.244,0.32071060649401667,0.33412333164356656
2,1.0,2.0,0.246,0.32317290943950566,0.33655247072655253
2,1.0,2.0,0.248,0.3256312120999414,0.3389706622447073
2,1.0,2.0,0.25,0.32808548502626417,0.3413777551107481
2,1.0,2.0,0.252,0.33053569884183354,0.34377360599944895
2,1.0,2.0,0.254,0.332981824242923,0.34615807967962486
2,1.0,2.0,0.256,0.3354238319992138,0.3485310493151939
2,1.0,2.0,0.258,0.337861692954285,0.3508923967319256
2,1.0,2.0,0.26,0.3402953780261031,0.3532420126467789
2,1.0,2.0,0.262,0.34272485820750864,0.35557979685692676
2,1.0,2.0,0.264,0.3451501045667009,0.3579056583860012
2,1.0,2.0,0.266,0.3475710882477207,0.36021951558529647
2,1.0,2.0,0.268,0.34998778047093043,0.3625212961882048
2,1.0,2.0,0.27,0.35240015253349316,0.3648109373164135
2,1.0,2.0,0.272,0.3548081758098477,0.36708838543692734
2,1.0,2.0,0.274,0.35721182175218386,0.36935359626940967
2,1.0,2.0,0.276,0.35961106189091313,0.3716065346437677
2,1.0,2.0,0.278,0.36200586783513933,0.37384717430842945
2,1.0,2.0,0.28,0.36439621127312494,0.37607549769027904
2,1.0,2.0,0.28200000000000003,0.3667820639727574,0.3782914956076404
2,1.0,2.0,0.28400000000000003,0.36916339778201124,0.38049516693829316
2,1.0,2.0,0.28600000000000003,0.3715401846294092,0.38268651824493705
2,1.0,2.0,0.28800000000000003,0.37391239652448066,0.38486556336104166
2,1.0,2.0,0.29,0.3762800055582176,0.38703232294051226
2,1.0,2.0,0.292,0.378642983903529,0.3891868239750248
2,1.0,2.0,0.294,0.3810013038156921,0.3913290992833403
2,1.0,2.0,0.296,0.3833549376328016,0.39345918697735177
2,1.0,2.0,0.298,0.385703857776217,0.395577129909907
2,1.0,2.0,0.3,0.3880480367510075,0.3976829751099094
2,1.0,2.0,0.302,0.39038744714639356,0.3997767732103854
2,1.0,2.0,0.304,0.39272206163618767,0.40185857787553436
2,1.0,2.0,0.306,0.3950518529792316,0.4039284452329538
2,1.0,2.0,0.308,0.39737679401983206,0.4059864333173802
2,1.0,2.0,0.31,0.39969685768819296,0.4080326015324022
2,1.0,2.0,0.312,0.40201201700084654,0.41006701013660124
2,1.0,2.0,0.314,0.4043222450610813,0.4120897197606094
2,1.0,2.0,0.316,0.40662751505936745,0.4141007909614282
2,1.0,2.0,0.318,0.40892780027378045,0.416100283820271
2,1.0,2.0,0.32,0.41122307407042186,0.4180882575898697
2,1.0,2.0,0.322,0.41351330990383744,0.42006477039711176
2,1.0,2.0,0.324,0.41579848131743374,0.4220298790062679
2,1.0,2.0,0.326,0.41807856194389065,0.42398363864794425
2,1.0,2.0,0.328,0.4203535255055733,0.4259261029182313
2,1.0,2.0,0.33,0.4226233458149398,0.42785732375214625
2,1.0,2.0,0.332,0.4248879967749478,0.42977735147480806
2,1.0,2.0,0.334,0.42714745237945834,0.43168623493324365
2,1.0,2.0,0.336,0.42940168671363543,0.4335840217110041
2,1.0,2.0,0.338,0.4316506739543463,0.4354707584271339
2,1.0,2.0,0.34,0.433894388370556,0.43734649112024393
2,1.0,2.0,0.342,0.4361328043237218,0.43921126571771346
2,1.0,2.0,0.34400000000000003,0.438365896268183,0.441065128589271
2,1.0,2.0,0.34600000000000003,0.44059363875155044,0.4429081271833803
2,1.0,2.0,0.34800000000000003,0.4428160064150913,0.4447403107440229
2,1.0,2.0,0.35000000000000003,0.4450329739941119,0.4465617311047804
2,1.0,2.0,0.352,0.4472445163183403,0.44837244355613515
2,1.0,2.0,0.354,0.4494506083123018,0.45017250778127843
2,1.0,2.0,0.356,0.4516512249956956,0.4519619888548448
2,1.0,2.0,0.358,0.45384634148376723,0.453740958298278
2,1.0,2.0,0.36,0.4560359329876788,0.45550949518485756
2,1.0,2.0,0.362,0.4582199748148762,0.4572676872866535
2,1.0,2.0,0.364,0.4603984423694547,0.45901563225520187
2,1.0,2.0,0.366,0.4625713111525196,0.4607534388269553
2,1.0,2.0,0.368,0.46473855676254794,0.4624812280442352
2,1.0,2.0,0.37,0.46690015489574305,0.4641991344818413
2,1.0,2.0,0.372,0.4690560813463903,0.4659073074691707
2,1.0,2.0,0.374,0.47120631200720875,0.46760591229741466
2,1.0,2.0,0.376,0.4733508228696984,0.4692951314011801
2,1.0,2.0,0.378,0.4754895900244877,0.47097516550372914
2,1.0,2.0,0.38,0.4776225896616771,0.47264623471507505
2,1.0,2.0,0.382,0.4797497980711786,0.4743085795721119
2,1.0,2.0,0.384,0.48187119164305464,0.47596246201021675
2,1.0,2.0,0.386,0.4839867468678533,0.47760816625585056
2,1.0,2.0,0.388,0.48609644033694016,0.47924599963016207
2,1.0,2.0,0.39,0.488200248742829,0.4808762932538475
2,1.0,2.0,0.392,0.4902981488795085,0.48249940264413704
2,1.0,2.0,0.394,0.492390117642766,0.484115708195229
2,1.0,2.0,0.396,0.4944761320305097,0.4857256155342846
2,1.0,2.0,0.398,0.4965561691430873,0.4873295557456566
2,1.0,2.0,0.4,0.49863020618360193,0.48892798545698396
2,1.0,2.0,0.402,0.5006982204582247,0.4905213867814915
2,1.0,2.0,0.404,0.5027601893765065,0.4921102671118493
2,1.0,2.0,0.406,0.5048160904516843,0.49369515876185527
2,1.0,2.0,0.40800000000000003,0.5068659013009865,0.49527661845323717
2,1.0,2.0,0.41000000000000003,0.5089095996459349,0.4968552266458688
2,1.0,2.0,0.41200000000000003,0.5109471633126441,0.498431586710804
2,1.0,2.0,0.41400000000000003,0.5129785702321172,0.5000063239465956
2,1.0,2.0,0.41600000000000004,0.5150037984405403,0.5015800844404092
2,1.0,2.0,0.418,0.5170228260795725,0.5031535337766229
2,1.0,2.0,0.42,0.5190356313966339,0.50472735559661
2,1.0,2.0,0.422,0.521042192745191,0.506302250014463
2,1.0,2.0,0.424,0.5230424885850382,0.5078789318945159
2,1.0,2.0,0.426,0.5250364974825781,0.5094581289974456
2,1.0,2.0,0.428,0.5270241981110969,0.5110405800027288
2,1.0,2.0,0.43,0.5290055692510387,0.5126270324161296
2,1.0,2.0,0.432,0.5309805897902763,0.5142182403717404
2,1.0,2.0,0.434,0.5329492387243788,0.5158149623388628
2,1.0,2.0,0.436,0.5349114951568764,0.5174179587447354
2,1.0,2.0,0.438,0.5368673382995229,0.5190279895247679
2,1.0,2.0,0.44,0.538816747472555,0.5206458116124237
2,1.0,2.0,0.442,0.5407597021049483,0.5222721763814313
2,1.0,2.0,0.444,0.5426961817346708,0.5239078270533355
2,1.0,2.0,0.446,0.5446261660089333,0.5255534960836709
2,1.0,2.0,0.448,0.5465496346844375,0.5272099025402541
2,1.0,2.0,0.45,0.5484665676276206,0.5288777494871327
2,1.0,2.0,0.452,0.5503769448148966,0.5305577213878269
2,1.0,2.0,0.454,0.5522807463328956,0.5322504815412007
2,1.0,2.0,0.456,0.5541779523786997,0.5339566695633808
2,1.0,2.0,0.458,0.5560685432600762,0.5356768989285398
2,1.0,2.0,0.46,0.5579524993957079,0.5374117545812923
2,1.0,2.0,0.462,0.5598298013154192,0.5391617906327629
2,1.0,2.0,0.464,0.5617004296604018,0.5409275281519466
2,1.0,2.0,0.466,0.5635643651834348,0.5427094530633996
2,1.0,2.0,0.468,0.5654215887491041,0.5445080141615029
2,1.0,2.0,0.47000000000000003,0.5672720813340172,0.5463236212509633
2,1.0,2.0,0.47200000000000003,0.5691158240270155,0.5481566434222187
2,1.0,2.0,0.47400000000000003,0.5709527980293846,0.5500074074697558
2,1.0,2.0,0.47600000000000003,0.57278298465506,0.5518761964603242
2,1.0,2.0,0.47800000000000004,0.5746063653308318,0.5537632484571764
2,1.0,2.0,0.48,0.5764229215965438,0.5556687554054495
2,1.0,2.0,0.482,0.5782326351052933,0.557592862182979
2,1.0,2.0,0.484,0.5800354876236239,0.5595356658196259
2,1.0,2.0,0.486,0.5818314610317181,0.5614972148874188
2,1.0,2.0,0.488,0.5836205373235861,0.5634775090627756
2,1.0,2.0,0.49,0.585402698607252,0.56547649886102
2,1.0,2.0,0.492,0.5871779271049358,0.5674940855426002
2,1.0,2.0,0.494,0.5889462051532344,0.5695301211893617
2,1.0,2.0,0.496,0.5907075152032971,0.57158440894846
2,1.0,2.0,0.498,0.5924618398210012,0.5736567034405372
2,1.0,2.0,0.5,0.5942091616871217,0.5757467113280297
2,1.0,2.0,0.502,0.5959494635974999,0.5778540920387196
2,1.0,2.0,0.504,0.5976827284632077,0.5799784586389285
2,1.0,2.0,0.506,0.5994089393107114,0.582119378850053
2,1.0,2.0,0.508,0.6011280792820283,0.5842763762015791
2,1.0,2.0,0.51,0.6028401316348849,0.5864489313131883
2,1.0,2.0,0.512,0.6045450797428686,0.5886364832980688
2,1.0,2.0,0.514,0.6062429070955786,0.5908384312791013
2,1.0,2.0,0.516,0.6079335972987726,0.5930541360093438
2,1.0,2.0,0.518,0.6096171340745108,0.5952829215877957
2,1.0,2.0,0.52,0.6112935012612978,0.5975240772613499
2,1.0,2.0,0.522,0.6129626828142197,0.5997768593036129
2,1.0,2.0,0.524,0.6146246628050807,0.6020404929610882
2,1.0,2.0,0.526,0.6162794254225332,0.6043141744574063
2,1.0,2.0,0.528,0.6179269549722093,0.6065970730460074
2,1.0,2.0,0.53,0.6195672358768451,0.6088883331019584
2,1.0,2.0,0.532,0.6212002526764053,0.6111870762436131
2,1.0,2.0,0.534,0.6228259900282026,0.6134924034750272
2,1.0,2.0,0.536,0.6244444327070153,0.615803397340146
2,1.0,2.0,0.538,0.6260555656052017,0.6181191240802026
2,1.0,2.0,0.54,0.6276593737328106,0.6204386357858211
2,1.0,2.0,0.542,0.6292558422176907,0.6227609725358603
2,1.0,2.0,0.544,0.6308449563055951,0.6250851645151693
2,1.0,2.0,0.546,0.6324267013602843,0.6274102341039508
2,1.0,2.0,0.548,0.634001062863625,0.6297351979316845
2,1.0,2.0,0.55,0.6355680264156863,0.6320590688891062
2,1.0,2.0,0.552,0.6371275777348337,0.634380858091998
2,1.0,2.0,0.554,0.6386797026578193,0.6366995767911511
2,1.0,2.0,0.556,0.6402243871398692,0.6390142382231345
2,1.0,2.0,0.558,0.6417616172547678,0.6413238593970733
2,1.0,2.0,0.56,0.6432913791949395,0.6436274628130834
